"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia św. Piotra Apostoła","","","al. MB Fatimskiej 90","www.swpiotr.wadowice.pl",""," 33 823 28 88","ks. mgr Tadeusz Kasperek","6:45, 8:00 , 8:30, 9:30 , 10:00, 11:30, 13:00, 16:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-piotra-apostola.html"
"Parafia św. Józefa Robotnika","","","Łękawica 163","",""," 33 879 70 51","ks. Jozef Bała","7:00, 9:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-jozefa-robotnika.html"
"Parafia Wniebowzięcia NMP","","","Biorkow Wielki 48, 32‑104 Koniusza","",""," 12 386 92 39","ks. Wawrzyniec Gut","7:30, 9:00 , 10:00 , 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-wniebowziecia-nmp.html"
"Parafia św. Mikołaja","","","Czulice 31, 32‑010 Kocmyrzow","",""," 12 387 19 66","ks. Andrzej Wiktor","7:30, 9:00, 11:15, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-sw-mikolaja.html"
"Parafia Wszystkich Świętych","","","ul. Dybowskiego 2, 31‑988 Krakow","",""," 12 645 05 85","ks. Stanisław Palichleb E.c","7:00, 9:00 , 10:30 , 12:00, 18:00 , 19:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-wszystkich-swietych.html"
"Parafia Narodzenia NMP","","","Igołomia 124, 32‑126 Igołomia","",""," 12 287 30 50","ks. Władysław Dańkowski","8:00, 9:30, 10:30 , 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-narodzenia-nmp.html"
"Parafia św. Grzegorza","","","Jeziorko 40, 31‑988 Krakow","",""," 12 645 09 17","ks. mgr Andrzej Kott","7:00, 8:00 , 9:00, 9:30 , 11:00, 11:00 , 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-sw-grzegorza.html"
"Parafia Podwyższenia Krzyża Świętego","","","Wysiołek Luborzycki 81, 32‑010 Kocmyrzow","","parafialuborzyca@wp.pl"," 12 387 10 22","ks. mgr Tadeusz Majcher","7:00, 8:00 , 8:00 , 9:00, 10:00 , 10:00 , 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia św. Wojciecha BM","","","Pobiednik Mały 22, 32‑126 Igołomia","",""," 12 287 31 46","ks. Jacek Hałat","8:00, 11:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-sw-wojciecha-bm.html"
"Parafia św. Marii Magdaleny","","","Wawrzeńczyce 388, 32‑125 Wawrzeńczyce","","","  12 287 40 31","ks. mgr Andrzej Gawroński, E.c.","7:30, 9:00, 11:00, 15:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/41-wawrzenczyce/parafia-sw-marii-magdaleny.html"
"Parafia Świętych Apostołów Piotra i Pawła","","","Bodzanow 1, 32-020 Wieliczka","www.parafia-bodzanow.pl/",""," 12 250 72 57","ks. Antoni Wroblewski","7:00, 9:00, 10:30 , 10:30 , 12:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-swietych-apostolow-piotra-i-pawla.html"
"Parafia MB Pocieszenia","","","Czarnochowice 247, 32‑020 Wieliczka","","par.czarnochowice@gmail.com"," 12 281 00 89","ks. mgr Władysław Rusnak","7:30, 10:30, 15:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-mb-pocieszenia.html"
"Rektorat Niepokalanego Poczęcia NMP","","","Dobranowice 109","",""," 12 289 95 00 (01)","","7:30, 10:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/rektorat-niepokalanego-poczecia-nmp.html"
"Parafia św. Michała Archanioła","","","Pawlikowice 1, 32‑020 Wieliczka","","pawlikowice@onet.pl"," 12 278 26 88","ks. mgr Roman Tupaj CSMA","7:00, 8:00 , 9:00, 11:00, 11:00 , 14:00, 17:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-sw-michala-archaniola.html"
"Parafia NMP Królowej Polski","","","Raciborsko 1, 32‑020 Wieliczka","",""," 12 278 17 15","ks. dr Kazimierz Kubik","7:30, 10:30, 16:00 , 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-nmp-krolowej-polski.html"
"Parafia Niepokalanego Serca NMP","","","Kokotow 136","",""," 12 251 16 98","ks. Jozef Marek","7:00, 9:00, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-niepokalanego-serca-nmp.html"
"Parafia Wniebowzięcia NMP","","","Sułkow 235, 32‑020 Wieliczka","",""," 12 288 13 94","ks. mgr Marian Gronowicz E.c.","8:00, 9:30 , 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-wniebowziecia-nmp.html"
"Parafia św. Franciszka z Asyżu","","","ul. Brata Alojzego Kosiby 31","",""," 12 278 18 66","o. Jacek Biegajło OFM","6:15, 7:30, 8:00 , 9:00, 10:30, 12:00, 13:30, 16:00 , 18:00, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-sw-franciszka-z-asyzu.html"
"Parafia św. Klemensa","","","ul. Zamkowa 7, 32-020 Wieliczka","","parafia@klemens.pl"," 12 278 37 66","ks. Zbigniew Gerle","6:00, 7:00, 8:30, 10:00, 11:30, 13:00, 14:15, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-sw-klemensa.html"
"Rektorat św. Sebastiana","","","ul. św. Sebastiana 23","",""," 12 278 27 23","ks. mgr ","10:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/rektorat-sw-sebastiana.html"
"Parafia Najświętszej Rodziny","","","ul. Krupowki 1a, 34‑500 Zakopane","www.swrodzina.net","parafianajswrodziny@o2.pl"," 18 201 24 41","ks. mgr Bogusław Filipiak","6:30, 8:00, 8:30 , 9:30, 10:00 , 11:00, 11:30 , 12:30, 15:00 , 17:00, 18:00 , 19:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-najswietszej-rodziny.html"
"Parafia Świętego Krzyża","","","ul. Chałubińskiego 30","",""," 18 206 39 71","ks. mgr Mariusz Dziuba","6:30, 8:00 , 8:00, 9:00, 9:00 , 10:30, 11:00 , 12:00, 17:00 , 19:00 ","17:00, 18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-swietego-krzyza.html"
"Parafia NMP Matki Zbawiciela","","","Antałowka 40, 34‑500 Zakopane","",""," 18 201 11 71","ks. Janusz Bola SDS","7:30 , 8:00, 9:30 , 10:00, 11:00 , 11:30, 12:30 , 18:00 , 19:00, 20:00 ","18:00 , 18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-nmp-matki-zbawiciela.html"
"Parafia św. Antoniego Padewskiego","","","Bulwary Słowackiego 33","","zakopane@ofm.pl"," 18 201 26 92","o. Tyberiusz Marek Mąka OFMBern","7:00, 8:30, 10:00, 11:30, 17:00, 19:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-sw-antoniego-padewskiego.html"
"Parafia Miłosierdzia Bożego","","","ul. Chramcowki 19, 34‑500 Zakopane","",""," 18 206 88 14","ks. Piotr Pławecki","7:00 , 8:00, 9:00 , 9:30, 10:30 , 11:00, 12:30, 16:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-milosierdzia-bozego.html"
"Parafia Miłosierdzia Bożego","","","Cyrhla 37, 34‑504 Zakopane","www.cyrhla.wiara.org.pl","parafia@cyrhla.wiara.org.pl"," 18 206 10 19","ks. mgr Mirosław Goliński MIC","8:30, 10:00 , 11:30, 17:00 , 19:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-milosierdzia-bozego-.html"
"Parafia św. Jana Apostoła i Ewangelisty","","","Harenda 14a, 34‑500 Zakopane","",""," 18 206 84 25","ks. mgr Antoni Staszeczka E.c.","8:00, 11:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-sw-jana-apostola-i-ewangelisty.html"
"Parafia św. Kazimierza","","","ul. Nędzy-Kubińca 150","",""," 18 207 07 26","ks. Jacek Mola","8:00, 9:30, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-sw-kazimierza.html"
"Parafia Niepokalanego Serca NMP","","","Sanktuarium Matki Bożej Fatimskiej","www.smbf.pl",""," 18 206 64 20,  18 201 39 85","ks. dr Marian Mucha SAC","7:00, 8:00 , 8:30, 10:00, 11:30, 17:00, 19:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-niepokalanego-serca-nmp.html"
"Parafia NMP Niepokalanej Objawiającej Cudowny Medalik","","","Sanktuarium Matki Bożej","www.misjonarze-zakopane.pl/","parafia@misjonarze-zakopane.pl","  18 20 11 905 (830, 771)","ks. mgr Jerzy Grzyb CM","7:00, 9:00, 11:00, 16:00 , 18:30 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/44-zakopane/parafia-nmp-niepokalanej-objawiajacej-cudowny-medalik.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Bachowice, ul. ks. Gołby 18","",""," 33 879 11 86","ks. Franciszek Jeleśniański","8:00, 10:30, 17:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia św. Andrzeja Apostoła","","","Graboszyce 15, 32‑640 Zator","",""," 33 841 25 93","ks. mgr Janusz Cebulski","8:00, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-sw-andrzeja-apostola.html"
"Parafia św. Jakuba Apostoła","","","Palczowice 26, 32‑640 Zator","",""," 33 841 21 76","ks. Antoni Kuśnierz","7:30, 9:00 , 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-sw-jakuba-apostola.html"
"Parafia Nawiedzenia NMP","","","Piotrowice, ul. Kościelna 1","",""," 33 841&nbsp;45 69","ks. Jan Kordaczka","8:00, 9:30 , 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-nawiedzenia-nmp.html"
"Parafia Narodzenia św. Jana Chrzciciela","","","ul. Szkolna 24, 32‑641 Przeciszow","",""," 33 84 14 777","ks. Marek Spolnik","7:00, 8:30, 9:00 , 10:00, 11:00 , 11:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-narodzenia-sw-jana-chrzciciela.html"
"Parafia MB Królowej Polski","","","ul. ks. Kani 1, 34‑115 Ryczow","www.parafiaryczow.pl/",""," 33 879 00 07","ks. Adam Ogiegło","7:00, 9:00, 11:00, 17:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-mb-krolowej-polski.html"
"Parafia św. Katarzyny","","","Spytkowice k. Zatora","",""," 33 879 11 95","ks. mgr Jozef Piwowarski","7:30, 8:30 , 9:30, 11:00, 12:15 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-sw-katarzyny.html"
"Parafia Świętych Wojciecha i Jerzego","","","pl. Kościuszki 3, 32‑640 Zator","www.zator.diecezja.pl","zator@diecezja.pl"," 33 841 22 21","ks. mgr Jacek Wieczorek","7:00, 8:00 , 9:00, 10:30, 12:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-swietych-wojciecha-i-jerzego.html"
"Parafia MB Anielskiej","","","Łączany 79, 34‑115 Ryczow","",""," 33 879 00 34","ks. mgr Bogusław Szewczyk","8:00, 10:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/45-zator/parafia-mb-anielskiej.html"
"Parafia archikatedralna św. Stanisława BM i św. Wacława","","","Wawel 3, 31-001 Krakow","www.katedra-wawelska.pl","parafia@katedra-wawelska.pl"," 12 429 33 27,  12 628 82 28","ks. mgr Zdzisław Sochacki","7:00 [j. łaciński], 8:00, 9:00 [j. łaciński], 10:00, 11:30, 16:30 , 17:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/krakow---wawel/parafia-archikatedralna-sw-stanislawa-bm-i-sw-waclawa.html"
"Sanktuarium Bożego Miłosierdzia","","","ul. Siostry Faustyny 3","www.milosierdzie.pl","sanktuarium@milosierdzie.pl"," 12 252 33 00","","8:30 , 9:00, 10:30, 12:00, 13:30, 15:20, 18:00, 19:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/krakow---sanktuaria/sanktuarium-bozego-milosierdzia.html"
"Sanktuarium Świętego Jana Pawła II","","","ul. Totus Tuus 32","www.janpawel2.pl","centrum@janpawel2.pl"," 12 429 64 71","","8:00 , 9:30 , 11:00 , 12:30 , 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/krakow---sanktuaria/sanktuarium-swietego-jana-pawla-ii.html"
"Rektorat MB Różańcowej","","","Byszyce 110, 32‑020 Wieliczka","",""," 12 451 15 08","","8:00, 10:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/rektorat-mb-rozancowej.html"
"Parafia Matki Bożej Fatimskiej","","","Golkowice 457, 30‑698 Krakow","",""," 12 654 99 71, tel  12 654 99 72","o. Stanisław Łomnicki SVD","8:30, 10:00, 11:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-matki-bozej-fatimskiej.html"
"Parafia MB Częstochowskiej","","","Gorzkow 64, 32‑020 Wieliczka","www.gorzkow.michalici.pl","gorzkow@wp.pl"," 12 250 21 39","ks. mgr lic. Adam Żurad CSMA","7:00, 9:00, 11:00, 16:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-mb-czestochowskiej.html"
"Parafia Podwyższenia Krzyża Świętego","","","Janowice 200, 32‑020 Wieliczka","",""," 12 250 14 02","ks. mgr Jan Mrozek","8:00, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia Trójcy Świętej","","","Koźmice Wielkie 440","",""," 12 250 14 13","ks. mgr Milan Michalak","8:00, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-trojcy-swietej.html"
"Parafia Ducha Świętego","","","Podstolice 25, 32‑020 Wieliczka 1","www.podstolice.diecezja.krakow.pl","podstolice@diecezja.krakow.pl","","ks. mgr Piotr Modelski","7:30, 9:00, 11:00, 16:00 ","18:15  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-ducha-swietego.html"
"Parafia MB Częstochowskiej","","","Siercza 1, 32‑020 Wieliczka","","parafiambc@neostrada.pl"," 12 651 53 64","ks. mgr Krzysztof Winiarski","9:00, 11:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-mb-czestochowskiej-.html"
"Parafia Pana Jezusa Dobrego Pasterza","","","Sygneczow 204, 32‑020 Wieliczka","","parafiasygneczow@wp.pl"," 12 288 10 77","ks. mgr Jacek Makota","8:00, 10:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-pana-jezusa-dobrego-pasterza.html"
"Parafia św. Pawła Apostoła","","","ul. Jaśminowa 2,&nbsp;32-020 Wieliczka","www.mbnp.org.pl","parafia@mbnp.org.pl"," 12 278 37 00","ks. dr Wiesław Popielarczyk","7:00, 9:00, 11:00, 15:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/42-wieliczka-wschod/parafia-sw-pawla-apostola.html"
